DeviceName,DeviceId,SoftwareName,SoftwareVendor,OSPlatform,OSVersion,VulnerabilitySeverityLevel,IsExploitAvailable,RecommendedSecurityUpdate,CVEs,DeviceId1,LatestTimestamp,LastSeenDate,TimeSeen
22097w10n.sa.internal,bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,analytics_platform,knime,Windows10,10.0.19045.3570,Medium,0,,{'CVE-2023-5562': 'Medium'},bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,2023-11-12T22:01:49.3679356Z,12/11/2023,22:01:49
22097w10n.sa.internal,bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,odbc,microsoft,Windows10,10.0.19045.3570,Medium,0,,{'CVE-2023-36728': 'Medium'},bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,2023-11-12T22:01:49.3679356Z,12/11/2023,22:01:49
22097w10n.sa.internal,bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,2023-11-12T22:01:49.3679356Z,12/11/2023,22:01:49
22097w10n.sa.internal,bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,odbc,microsoft,Windows10,10.0.19045.3570,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-36420': 'High', 'CVE-2023-29356': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-32027': 'High', 'CVE-2023-32026': 'High', 'CVE-2023-36785': 'High', 'CVE-2023-32025': 'High', 'CVE-2023-36730': 'High'}",bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,2023-11-12T22:01:49.3679356Z,12/11/2023,22:01:49
22097w10n.sa.internal,bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,oledb,microsoft,Windows10,10.0.19045.3570,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-32028': 'High', 'CVE-2023-36417': 'High'}",bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,2023-11-12T22:01:49.3679356Z,12/11/2023,22:01:49
22097w10n.sa.internal,bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,nodejs,nodejs,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-23920': 'Low'},bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,2023-11-12T22:01:49.3679356Z,12/11/2023,22:01:49
22097w10n.sa.internal,bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,nodejs,nodejs,Windows10,10.0.19045.3570,High,0,,"{'CVE-2022-35255': 'High', 'CVE-2023-32002': 'High', 'CVE-2022-32212': 'High', 'CVE-2022-32223': 'High', 'CVE-2022-43548': 'High'}",bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,2023-11-12T22:01:49.3679356Z,12/11/2023,22:01:49
22097w10n.sa.internal,bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,2023-11-12T22:01:49.3679356Z,12/11/2023,22:01:49
22097w10n.sa.internal,bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,nodejs,nodejs,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2022-32214': 'Medium', 'CVE-2023-23936': 'Medium', 'CVE-2022-32213': 'Medium', 'CVE-2023-32006': 'Medium', 'CVE-2023-23918': 'Medium', 'CVE-2023-23919': 'Medium', 'CVE-2022-32215': 'Medium', 'CVE-2023-32559': 'Medium', 'CVE-2022-35256': 'Medium'}",bcf8a15a5968bdaf70b34901a0e29b3c1a701a34,2023-11-12T22:01:49.3679356Z,12/11/2023,22:01:49
19166w10n.sa.internal,1bc27d52d18b5f43aee7a73f5f003acc8dfb7bad,7-zip,7-zip,Windows10,10.0.19045.3570,High,1,,{'CVE-2022-29072': 'High'},1bc27d52d18b5f43aee7a73f5f003acc8dfb7bad,2023-11-12T22:04:16.9044206Z,12/11/2023,22:04:16
19166w10n.sa.internal,1bc27d52d18b5f43aee7a73f5f003acc8dfb7bad,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},1bc27d52d18b5f43aee7a73f5f003acc8dfb7bad,2023-11-12T22:04:16.9044206Z,12/11/2023,22:04:16
19166w10n.sa.internal,1bc27d52d18b5f43aee7a73f5f003acc8dfb7bad,7-zip,7-zip,Windows10,10.0.19045.3570,High,0,,"{'CVE-2023-40481': 'High', 'CVE-2023-31102': 'High'}",1bc27d52d18b5f43aee7a73f5f003acc8dfb7bad,2023-11-12T22:04:16.9044206Z,12/11/2023,22:04:16
19166w10n.sa.internal,1bc27d52d18b5f43aee7a73f5f003acc8dfb7bad,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},1bc27d52d18b5f43aee7a73f5f003acc8dfb7bad,2023-11-12T22:04:16.9044206Z,12/11/2023,22:04:16
19166w10n.sa.internal,1bc27d52d18b5f43aee7a73f5f003acc8dfb7bad,keepass,keepass,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-32784': 'High'},1bc27d52d18b5f43aee7a73f5f003acc8dfb7bad,2023-11-12T22:04:16.9044206Z,12/11/2023,22:04:16
19166w10n.sa.internal,1bc27d52d18b5f43aee7a73f5f003acc8dfb7bad,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",1bc27d52d18b5f43aee7a73f5f003acc8dfb7bad,2023-11-12T22:04:16.9044206Z,12/11/2023,22:04:16
19166w10n.sa.internal,1bc27d52d18b5f43aee7a73f5f003acc8dfb7bad,keepass,keepass,Windows10,10.0.19045.3570,Medium,0,,{'CVE-2023-24055': 'Medium'},1bc27d52d18b5f43aee7a73f5f003acc8dfb7bad,2023-11-12T22:04:16.9044206Z,12/11/2023,22:04:16
22095w10n.sa.internal,bdceea3b6c624f45bc3fc1ff6ceeaeb17d201be9,analytics_platform,knime,Windows10,10.0.19045.3570,Medium,0,,{'CVE-2023-5562': 'Medium'},bdceea3b6c624f45bc3fc1ff6ceeaeb17d201be9,2023-11-12T22:35:34.9348053Z,12/11/2023,22:35:34
22095w10n.sa.internal,bdceea3b6c624f45bc3fc1ff6ceeaeb17d201be9,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},bdceea3b6c624f45bc3fc1ff6ceeaeb17d201be9,2023-11-12T22:35:34.9348053Z,12/11/2023,22:35:34
22095w10n.sa.internal,bdceea3b6c624f45bc3fc1ff6ceeaeb17d201be9,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},bdceea3b6c624f45bc3fc1ff6ceeaeb17d201be9,2023-11-12T22:35:34.9348053Z,12/11/2023,22:35:34
22095w10n.sa.internal,bdceea3b6c624f45bc3fc1ff6ceeaeb17d201be9,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",bdceea3b6c624f45bc3fc1ff6ceeaeb17d201be9,2023-11-12T22:35:34.9348053Z,12/11/2023,22:35:34
23052w10n.sa.internal,1776a8337b3f0296314e51ff6bddb3c0779d0059,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},1776a8337b3f0296314e51ff6bddb3c0779d0059,2023-11-10T05:51:46.1536925Z,10/11/2023,05:51:46
23052w10n.sa.internal,1776a8337b3f0296314e51ff6bddb3c0779d0059,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},1776a8337b3f0296314e51ff6bddb3c0779d0059,2023-11-10T05:51:46.1536925Z,10/11/2023,05:51:46
23052w10n.sa.internal,1776a8337b3f0296314e51ff6bddb3c0779d0059,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",1776a8337b3f0296314e51ff6bddb3c0779d0059,2023-11-10T05:51:46.1536925Z,10/11/2023,05:51:46
21029w10n.sa.internal,13bc13163437025112d4cfeee38a715a05477944,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},13bc13163437025112d4cfeee38a715a05477944,2023-11-12T21:17:09.1753322Z,12/11/2023,21:17:09
21029w10n.sa.internal,13bc13163437025112d4cfeee38a715a05477944,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",13bc13163437025112d4cfeee38a715a05477944,2023-11-12T21:17:09.1753322Z,12/11/2023,21:17:09
21077w10n.sa.internal,df171eba0738c6ae47a206461f5c68172029e8ef,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},df171eba0738c6ae47a206461f5c68172029e8ef,2023-11-12T22:21:53.0543794Z,12/11/2023,22:21:53
21077w10n.sa.internal,df171eba0738c6ae47a206461f5c68172029e8ef,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",df171eba0738c6ae47a206461f5c68172029e8ef,2023-11-12T22:21:53.0543794Z,12/11/2023,22:21:53
19168w10n.sa.internal,0ecf24ab88085cdbd2225047690f9145871b8c65,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},0ecf24ab88085cdbd2225047690f9145871b8c65,2023-11-09T21:57:20.0710267Z,09/11/2023,21:57:20
19168w10n.sa.internal,0ecf24ab88085cdbd2225047690f9145871b8c65,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},0ecf24ab88085cdbd2225047690f9145871b8c65,2023-11-09T21:57:20.0710267Z,09/11/2023,21:57:20
19168w10n.sa.internal,0ecf24ab88085cdbd2225047690f9145871b8c65,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",0ecf24ab88085cdbd2225047690f9145871b8c65,2023-11-09T21:57:20.0710267Z,09/11/2023,21:57:20
22066w10n.sa.internal,d4076a0c1f8b7030f121659a8bc2b814c718d081,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},d4076a0c1f8b7030f121659a8bc2b814c718d081,2023-11-12T22:35:49.0445017Z,12/11/2023,22:35:49
22066w10n.sa.internal,d4076a0c1f8b7030f121659a8bc2b814c718d081,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},d4076a0c1f8b7030f121659a8bc2b814c718d081,2023-11-12T22:35:49.0445017Z,12/11/2023,22:35:49
22066w10n.sa.internal,d4076a0c1f8b7030f121659a8bc2b814c718d081,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",d4076a0c1f8b7030f121659a8bc2b814c718d081,2023-11-12T22:35:49.0445017Z,12/11/2023,22:35:49
21043w10n.sa.internal,ef82ef44d1465453bd7c516e46c2569756a244b5,python,python,Windows10,10.0.19045.3570,Medium,0,,{'CVE-2023-27043': 'Medium'},ef82ef44d1465453bd7c516e46c2569756a244b5,2023-11-10T22:12:19.6906268Z,10/11/2023,22:12:19
21043w10n.sa.internal,ef82ef44d1465453bd7c516e46c2569756a244b5,zoom_plugin_for_microsoft_outlook,zoom,Windows10,10.0.19045.3570,High,0,,{'CVE-2022-22782': 'High'},ef82ef44d1465453bd7c516e46c2569756a244b5,2023-11-10T22:12:19.6906268Z,10/11/2023,22:12:19
21043w10n.sa.internal,ef82ef44d1465453bd7c516e46c2569756a244b5,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},ef82ef44d1465453bd7c516e46c2569756a244b5,2023-11-10T22:12:19.6906268Z,10/11/2023,22:12:19
21043w10n.sa.internal,ef82ef44d1465453bd7c516e46c2569756a244b5,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},ef82ef44d1465453bd7c516e46c2569756a244b5,2023-11-10T22:12:19.6906268Z,10/11/2023,22:12:19
21043w10n.sa.internal,ef82ef44d1465453bd7c516e46c2569756a244b5,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",ef82ef44d1465453bd7c516e46c2569756a244b5,2023-11-10T22:12:19.6906268Z,10/11/2023,22:12:19
22016w10n.sa.internal,c1c28ce83ba0a9020269cc1c5383579d65477823,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},c1c28ce83ba0a9020269cc1c5383579d65477823,2023-11-12T21:13:20.9199967Z,12/11/2023,21:13:20
22016w10n.sa.internal,c1c28ce83ba0a9020269cc1c5383579d65477823,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},c1c28ce83ba0a9020269cc1c5383579d65477823,2023-11-12T21:13:20.9199967Z,12/11/2023,21:13:20
22016w10n.sa.internal,c1c28ce83ba0a9020269cc1c5383579d65477823,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",c1c28ce83ba0a9020269cc1c5383579d65477823,2023-11-12T21:13:20.9199967Z,12/11/2023,21:13:20
23056w10n.sa.internal,cd16817e53fa99d759a2e7f30624c3cb28adb807,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},cd16817e53fa99d759a2e7f30624c3cb28adb807,2023-11-12T22:19:39.3422335Z,12/11/2023,22:19:39
23056w10n.sa.internal,cd16817e53fa99d759a2e7f30624c3cb28adb807,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},cd16817e53fa99d759a2e7f30624c3cb28adb807,2023-11-12T22:19:39.3422335Z,12/11/2023,22:19:39
23056w10n.sa.internal,cd16817e53fa99d759a2e7f30624c3cb28adb807,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",cd16817e53fa99d759a2e7f30624c3cb28adb807,2023-11-12T22:19:39.3422335Z,12/11/2023,22:19:39
21050w10n.sa.internal,1c73cd4e543babb24ca914491470c37738d5ddcf,jre,oracle,Windows10,10.0.19045.3570,High,0,,"{'CVE-2023-21930': 'High', 'CVE-2022-34169': 'High'}",1c73cd4e543babb24ca914491470c37738d5ddcf,2023-11-10T06:11:18.480455Z,10/11/2023,06:11:18
21050w10n.sa.internal,1c73cd4e543babb24ca914491470c37738d5ddcf,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},1c73cd4e543babb24ca914491470c37738d5ddcf,2023-11-10T06:11:18.480455Z,10/11/2023,06:11:18
21050w10n.sa.internal,1c73cd4e543babb24ca914491470c37738d5ddcf,jre,oracle,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2022-21628': 'Medium', 'CVE-2023-22081': 'Medium', 'CVE-2023-22043': 'Medium', 'CVE-2023-21954': 'Medium', 'CVE-2023-21939': 'Medium', 'CVE-2022-21626': 'Medium', 'CVE-2022-21540': 'Medium', 'CVE-2022-21541': 'Medium', 'CVE-2023-21967': 'Medium', 'CVE-2023-22067': 'Medium', 'CVE-2023-21830': 'Medium'}",1c73cd4e543babb24ca914491470c37738d5ddcf,2023-11-10T06:11:18.480455Z,10/11/2023,06:11:18
21050w10n.sa.internal,1c73cd4e543babb24ca914491470c37738d5ddcf,jre,oracle,Windows10,10.0.19045.3570,Low,0,,"{'CVE-2023-22049': 'Low', 'CVE-2023-21968': 'Low', 'CVE-2023-22045': 'Low', 'CVE-2023-21843': 'Low', 'CVE-2023-21938': 'Low', 'CVE-2023-21937': 'Low', 'CVE-2022-21619': 'Low', 'CVE-2022-21624': 'Low'}",1c73cd4e543babb24ca914491470c37738d5ddcf,2023-11-10T06:11:18.480455Z,10/11/2023,06:11:18
21050w10n.sa.internal,1c73cd4e543babb24ca914491470c37738d5ddcf,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",1c73cd4e543babb24ca914491470c37738d5ddcf,2023-11-10T06:11:18.480455Z,10/11/2023,06:11:18
18052w10n.sa.internal,b368dd674836a3c1c8deffaa595b3f426ad873bf,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},b368dd674836a3c1c8deffaa595b3f426ad873bf,2023-11-10T02:55:41.8254476Z,10/11/2023,02:55:41
18052w10n.sa.internal,b368dd674836a3c1c8deffaa595b3f426ad873bf,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},b368dd674836a3c1c8deffaa595b3f426ad873bf,2023-11-10T02:55:41.8254476Z,10/11/2023,02:55:41
18052w10n.sa.internal,b368dd674836a3c1c8deffaa595b3f426ad873bf,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",b368dd674836a3c1c8deffaa595b3f426ad873bf,2023-11-10T02:55:41.8254476Z,10/11/2023,02:55:41
19358w10n.sa.internal,5333921c947f6bf4f5d4205048995a2478d0e7a1,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},5333921c947f6bf4f5d4205048995a2478d0e7a1,2023-11-12T21:55:05.2016949Z,12/11/2023,21:55:05
19358w10n.sa.internal,5333921c947f6bf4f5d4205048995a2478d0e7a1,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",5333921c947f6bf4f5d4205048995a2478d0e7a1,2023-11-12T21:55:05.2016949Z,12/11/2023,21:55:05
19317w10n.sa.internal,346aef20564cb93dfe44d27bfd1344cd8f8de14a,openssl,openssl,Windows11,10.0.22000.2538,Low,0,,{'CVE-2023-3817': 'Low'},346aef20564cb93dfe44d27bfd1344cd8f8de14a,2023-11-08T23:16:19.482804Z,08/11/2023,23:16:19
19317w10n.sa.internal,346aef20564cb93dfe44d27bfd1344cd8f8de14a,openssl,openssl,Windows11,10.0.22000.2538,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",346aef20564cb93dfe44d27bfd1344cd8f8de14a,2023-11-08T23:16:19.482804Z,08/11/2023,23:16:19
22024w10n.sa.internal,41b1868fba7105fd6607668c4a15f4ffe6db9b70,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},41b1868fba7105fd6607668c4a15f4ffe6db9b70,2023-11-10T05:54:49.3237348Z,10/11/2023,05:54:49
22024w10n.sa.internal,41b1868fba7105fd6607668c4a15f4ffe6db9b70,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},41b1868fba7105fd6607668c4a15f4ffe6db9b70,2023-11-10T05:54:49.3237348Z,10/11/2023,05:54:49
22024w10n.sa.internal,41b1868fba7105fd6607668c4a15f4ffe6db9b70,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",41b1868fba7105fd6607668c4a15f4ffe6db9b70,2023-11-10T05:54:49.3237348Z,10/11/2023,05:54:49
19363w10n.sa.internal,427f9dcf7eb47234c6a6365dedc37a9ce2fc5295,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},427f9dcf7eb47234c6a6365dedc37a9ce2fc5295,2023-11-12T22:21:53.3280257Z,12/11/2023,22:21:53
19363w10n.sa.internal,427f9dcf7eb47234c6a6365dedc37a9ce2fc5295,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},427f9dcf7eb47234c6a6365dedc37a9ce2fc5295,2023-11-12T22:21:53.3280257Z,12/11/2023,22:21:53
19363w10n.sa.internal,427f9dcf7eb47234c6a6365dedc37a9ce2fc5295,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",427f9dcf7eb47234c6a6365dedc37a9ce2fc5295,2023-11-12T22:21:53.3280257Z,12/11/2023,22:21:53
21049w10n.sa.internal,a676b057a5a5990f159a793a3285dee5df40ce10,meetings,zoom,Windows10,10.0.19045.3570,Medium,0,,{'CVE-2023-39209': 'Medium'},a676b057a5a5990f159a793a3285dee5df40ce10,2023-11-12T22:00:52.5683741Z,12/11/2023,22:00:52
21049w10n.sa.internal,a676b057a5a5990f159a793a3285dee5df40ce10,meetings,zoom,Windows10,10.0.19045.3570,Critical,0,,{'CVE-2023-39213': 'Critical'},a676b057a5a5990f159a793a3285dee5df40ce10,2023-11-12T22:00:52.5683741Z,12/11/2023,22:00:52
21049w10n.sa.internal,a676b057a5a5990f159a793a3285dee5df40ce10,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},a676b057a5a5990f159a793a3285dee5df40ce10,2023-11-12T22:00:52.5683741Z,12/11/2023,22:00:52
21049w10n.sa.internal,a676b057a5a5990f159a793a3285dee5df40ce10,meetings,zoom,Windows10,10.0.19045.3570,High,0,,"{'CVE-2023-39215': 'High', 'CVE-2023-34116': 'High', 'CVE-2023-39211': 'High'}",a676b057a5a5990f159a793a3285dee5df40ce10,2023-11-12T22:00:52.5683741Z,12/11/2023,22:00:52
21049w10n.sa.internal,a676b057a5a5990f159a793a3285dee5df40ce10,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",a676b057a5a5990f159a793a3285dee5df40ce10,2023-11-12T22:00:52.5683741Z,12/11/2023,22:00:52
21069w10n.sa.internal,13a4874be92b59887b8b39c7c9b77b82d9ecdd5a,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},13a4874be92b59887b8b39c7c9b77b82d9ecdd5a,2023-11-12T22:18:06.3591206Z,12/11/2023,22:18:06
21069w10n.sa.internal,13a4874be92b59887b8b39c7c9b77b82d9ecdd5a,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},13a4874be92b59887b8b39c7c9b77b82d9ecdd5a,2023-11-12T22:18:06.3591206Z,12/11/2023,22:18:06
21069w10n.sa.internal,13a4874be92b59887b8b39c7c9b77b82d9ecdd5a,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",13a4874be92b59887b8b39c7c9b77b82d9ecdd5a,2023-11-12T22:18:06.3591206Z,12/11/2023,22:18:06
21047w10n.sa.internal,e7f904b599894a870d953a3038e2fba23472943d,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},e7f904b599894a870d953a3038e2fba23472943d,2023-11-12T21:58:54.4445637Z,12/11/2023,21:58:54
21047w10n.sa.internal,e7f904b599894a870d953a3038e2fba23472943d,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},e7f904b599894a870d953a3038e2fba23472943d,2023-11-12T21:58:54.4445637Z,12/11/2023,21:58:54
21047w10n.sa.internal,e7f904b599894a870d953a3038e2fba23472943d,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",e7f904b599894a870d953a3038e2fba23472943d,2023-11-12T21:58:54.4445637Z,12/11/2023,21:58:54
23049w10n.sa.internal,e97f28468355887ab930adb76ea63351dd1c5070,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},e97f28468355887ab930adb76ea63351dd1c5070,2023-11-12T22:31:45.8098792Z,12/11/2023,22:31:45
23049w10n.sa.internal,e97f28468355887ab930adb76ea63351dd1c5070,edge_chromium-based,microsoft,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},e97f28468355887ab930adb76ea63351dd1c5070,2023-11-12T22:31:45.8098792Z,12/11/2023,22:31:45
23049w10n.sa.internal,e97f28468355887ab930adb76ea63351dd1c5070,openssl,openssl,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-4807': 'Medium', 'CVE-2023-5363': 'Medium'}",e97f28468355887ab930adb76ea63351dd1c5070,2023-11-12T22:31:45.8098792Z,12/11/2023,22:31:45
22056w10n.sa.internal,09303f27cfe8b15158520394e0cf9796710a7b3c,odbc,microsoft,Windows10,10.0.19045.3570,Medium,0,,{'CVE-2023-36728': 'Medium'},09303f27cfe8b15158520394e0cf9796710a7b3c,2023-11-07T21:00:08.2690463Z,07/11/2023,21:00:08
22056w10n.sa.internal,09303f27cfe8b15158520394e0cf9796710a7b3c,nodejs,nodejs,Windows10,10.0.19045.3570,Medium,0,,"{'CVE-2023-32006': 'Medium', 'CVE-2023-32559': 'Medium'}",09303f27cfe8b15158520394e0cf9796710a7b3c,2023-11-07T21:00:08.2690463Z,07/11/2023,21:00:08
22056w10n.sa.internal,09303f27cfe8b15158520394e0cf9796710a7b3c,openssl,openssl,Windows10,10.0.19045.3570,Low,0,,{'CVE-2023-3817': 'Low'},09303f27cfe8b15158520394e0cf9796710a7b3c,2023-11-07T21:00:08.2690463Z,07/11/2023,21:00:08
22056w10n.sa.internal,09303f27cfe8b15158520394e0cf9796710a7b3c,odbc,microsoft,Windows10,10.0.19045.3570,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-36420': 'High', 'CVE-2023-29356': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-32027': 'High', 'CVE-2023-32026': 'High', 'CVE-2023-36785': 'High', 'CVE-2023-32025': 'High', 'CVE-2023-36730': 'High'}",09303f27cfe8b15158520394e0cf9796710a7b3c,2023-11-07T21:00:08.2690463Z,07/11/2023,21:00:08
22056w10n.sa.internal,09303f27cfe8b15158520394e0cf9796710a7b3c,oledb,microsoft,Windows10,10.0.19045.3570,High,0,,"{'CVE-2023-29349': 'High', 'CVE-2023-38169': 'High', 'CVE-2023-32028': 'High', 'CVE-2023-36417': 'High'}",09303f27cfe8b15158520394e0cf9796710a7b3c,2023-11-07T21:00:08.2690463Z,07/11/2023,21:00:08
22056w10n.sa.internal,09303f27cfe8b15158520394e0cf9796710a7b3c,7-zip,7-zip,Windows10,10.0.19045.3570,High,0,,"{'CVE-2023-40481': 'High', 'CVE-2023-31102': 'High'}",09303f27cfe8b15158520394e0cf9796710a7b3c,2023-11-07T21:00:08.2690463Z,07/11/2023,21:00:08
22056w10n.sa.internal,09303f27cfe8b15158520394e0cf9796710a7b3c,nodejs,nodejs,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-32002': 'High'},09303f27cfe8b15158520394e0cf9796710a7b3c,2023-11-07T21:00:08.2690463Z,07/11/2023,21:00:08
22056w10n.sa.internal,09303f27cfe8b15158520394e0cf9796710a7b3c,chrome,google,Windows10,10.0.19045.3570,High,0,,{'CVE-2023-5996': 'High'},09303f27cfe8b15158520394e0cf9796710a7b3c,2023-11-07T21:00:08.2690463Z,07/11/2023,21:00:08
